,Structure_x,ID,Level_x,zscore_x,Level_y,Structure_y,zscore_y,uniprot
254098,parahippocampal gyrus,ADCYAP1R1,9.1929,1.3168444993283017,7.9749,CA1 field,0.8950451755715969,P41586
254402,parahippocampal gyrus,TUBA4A,8.6932,1.1287356337035084,7.9276,inferior olivary complex,0.8769170486977521,P68366
254654,parahippocampal gyrus,TTPA,8.597,1.0925217596328558,7.9714,lateral tuberal nucleus,0.8937037708346317,P49638
255062,parahippocampal gyrus,BPIFB2,2.9989,1.0148471430170434,4.1458,substantia nigra,0.5724899325180303,Q8N4F0
255372,parahippocampal gyrus,SUPT6H,1.7758,1.4752753070068063,4.2214,inferior olivary complex,0.5435155901995807,Q7KZ85
255504,parahippocampal gyrus,AGPAT1,8.3649,1.0051492006744522,8.2381,lateral tuberal nucleus,0.9959188117913846,Q99943
255524,parahippocampal gyrus,ARPC1A,1.9262,1.4186581899566386,5.2012,inferior olivary complex,0.1679989155485617,Q92747
255644,parahippocampal gyrus,HACD1,8.9451,1.2235617758905917,8.1826,perifornical nucleus,0.9746479652480788,B0YJ81
255798,parahippocampal gyrus,IQGAP1,8.537,1.0699351437883744,8.0034,substantia nigra,0.9059680427154566,A0A087WWP1
255834,short insular gyri,MPDZ,2.5372,1.1886511519403313,6.9553,dentate gyrus,0.5042748127688016,A0A075B6R8
255884,parahippocampal gyrus,DLX5,2.3331,1.2654832901713104,3.1771,medial parabrachial nucleus,0.9437524378603883,P56178
256395,parahippocampal gyrus,DLX3,8.4749,1.0465579963893354,7.1868,substantia nigra,0.5929991546566468,O60479
256707,short insular gyri,PPM1A,8.5078,1.0589429907440595,8.1962,substantia nigra,0.9798602807974289,P35813
256811,parahippocampal gyrus,PPM1G,8.5754,1.0843905779288425,8.213,lateral tuberal nucleus,0.9862990235348622,O15355
256911,parahippocampal gyrus,BAZ1A,8.8209,1.1768074810925142,8.0709,CA1 field,0.9318379912140727,A0A087WWN7
256921,parahippocampal gyrus,ADAMTS6,2.0517,1.3714145184819306,3.0614,cingulum bundle,0.9880954458794972,Q9UKP5
257001,parahippocampal gyrus,LZTS1,10.7967,1.920584740851302,8.2259,perifornical nucleus,0.99124305813682,Q9Y250
257181,parahippocampal gyrus,COL9A2,8.919,1.2137365979982422,8.1079,lateral tuberal nucleus,0.9460185555762773,Q14055
257253,parahippocampal gyrus,COL9A3,2.0884,1.3575990384570558,3.2856,pineal gland,0.902168891014465,Q14050
257543,parahippocampal gyrus,COL5A2,8.8647,1.1932957106589857,7.1123,CA1 field,0.5644463966841006,A0A087WYX9
257893,parahippocampal gyrus,IGF2BP1,2.9814,1.021434905971684,3.718,substantia nigra,0.7364479172248134,Q9NZI8
257903,parahippocampal gyrus,EXOC5,1.7293,1.4927799342862798,3.2673,pineal gland,0.909182521496312,A0A0A0MSI8
257943,parahippocampal gyrus,OFD1,2.6499,1.1462259585124461,3.15,central glial substance,0.9541387431094621,A0A0A0MS89
258063,short insular gyri,NR2C2,2.9826,1.0209831736547943,4.4591,substantia nigra,0.4524150456348253,P49116
258318,parahippocampal gyrus,UTP6,8.3687,1.0065796863446026,7.9754,lateral tuberal nucleus,0.8952368048197347,Q9NYH9
258576,parahippocampal gyrus,ITGAV,2.6573,1.1434402758916267,3.1013,precentral gyrus,0.972803431878093,P06756
258861,short insular gyri,C11orf68,2.901,1.0517009712032896,3.0362,precentral gyrus,0.997753559985647,Q9H3H3
259141,putamen,NUDCD3,8.6496,1.1123226928565182,8.0719,precentral gyrus,0.9322212497103484,Q8IVD9
259431,parahippocampal gyrus,PER3,2.9059,1.0498563975759903,3.1094,precentral gyrus,0.9696990380582592,A0A087WV69
259515,"cingulate gyrus, retrosplenial part",CAMK2A,8.3736,1.0084242599719018,7.9725,precentral gyrus,0.8941253551805352,Q9UQM7
259611,"cingulate gyrus, retrosplenial part",PSG7,8.4095,1.02193858511885,8.1992,precentral gyrus,0.9810100562862564,Q13046
259895,putamen,CYB5R3,8.7227,1.1398407198270455,8.1681,precentral gyrus,0.9690907170520798,P00387
260179,putamen,TBC1D22A,9.0816,1.2749463269367878,8.1158,precentral gyrus,0.9490462976968558,A0A0A0MRY0
260313,"cingulate gyrus, parietal part",TTPAL,2.9201,1.0445108984927962,3.5115,substantia nigra,0.8155907967057641,Q9BTX7
260490,"globus pallidus, internal segment",MAST2,8.8105,1.1728924676794705,8.208,precentral gyrus,0.9843827310534836,Q6P0Q8
260693,parahippocampal gyrus,LCK,2.9271,1.0418757933109402,3.9898,precentral gyrus,0.6322782579370537,P06239
260918,putamen,GAD1,2.8681,1.0640859655580137,3.3776,precentral gyrus,0.8669091093570922,Q99259
261089,"globus pallidus, internal segment",IL13RA2,2.3695,1.2517807432256582,3.2486,"inferior frontal gyrus, opercular part",0.9163494553766691,Q14627
261189,"cingulate gyrus, retrosplenial part",BMP2,2.9098,1.048388267546099,3.322,precentral gyrus,0.8882182817500262,P12643
261524,parahippocampal gyrus,THSD7B,3.0036,1.0130778581092257,3.0346,"inferior frontal gyrus, opercular part",0.9983667735796882,Q9C0I4
261659,parahippocampal gyrus,HIST1H4A,2.7226,1.1188585089808825,3.4712,"inferior frontal gyrus, opercular part",0.8310361141056783,P62805
261964,putamen,ZNF165,2.2877,1.282573829493635,3.1507,"inferior frontal gyrus, opercular part",0.953870462162069,P49910
262268,short insular gyri,FGF14,8.548,1.0740760233598625,4.4278,substantia nigra,0.4644110365682575,Q92915
262416,putamen,FGF12,8.4979,1.05521619912972,8.1514,"inferior frontal gyrus, opercular part",0.9626903001642741,P61328
262485,"cingulate gyrus, retrosplenial part",PICK1,8.3518,1.000217789548407,8.0995,"inferior frontal gyrus, opercular part",0.9427991842075607,Q9NRD5
262773,parahippocampal gyrus,EXOC1,2.6673,1.1396758399175466,3.3579,"inferior frontal gyrus, opercular part",0.8744593017337254,Q9NV70
262947,subcallosal cingulate gyrus,IGDCC4,2.8982,1.0527550132760322,3.2375,"inferior frontal gyrus, opercular part",0.9206036246853305,Q8TDY8
263085,putamen,ANPEP,8.4291,1.0293168796280476,8.2444,"paracentral lobule, anterior part",0.9983333403179225,P15144
263487,parahippocampal gyrus,CLN8,2.9607,1.02922728843803,3.1499,"inferior frontal gyrus, opercular part",0.9541770689590896,Q9UBY8
263955,parahippocampal gyrus,STS,2.9269,1.0419510820304216,3.2827,"inferior frontal gyrus, opercular part",0.9032803406536647,P08842
264035,"cingulate gyrus, retrosplenial part",TMEM132A,8.3992,1.0180612160655476,8.1549,substantia nigra,0.964031704901239,Q24JP5
264275,long insular gyri,PSMC6,3.0229,1.0058124966792505,3.1448,"paracentral lobule, anterior part",0.9561316872900962,A0A087X2I1
264619,putamen,SEC14L1,8.4333,1.030897942737161,8.0171,"inferior frontal gyrus, opercular part",0.911218684114435,Q92503
264805,parahippocampal gyrus,BCL9,8.3692,1.0067679081433063,8.2374,"inferior frontal gyrus, opercular part",0.9956505308439915,A0A087WVU5
264994,putamen,KCNIP2,2.9132,1.0471083593149118,3.116,"inferior frontal gyrus, opercular part",0.967169531982839,Q9NS61
265228,parahippocampal gyrus,CNR1,2.9585,1.0300554643523279,3.3304,"inferior frontal gyrus, opercular part",0.8849989103813096,P21554
265356,"globus pallidus, internal segment",GBP2,2.6132,1.160041438537321,3.1547,"paracentral lobule, anterior part",0.9523374281769659,P32456
265800,parahippocampal gyrus,PAQR5,8.546,1.0733231361650462,7.908,postcentral gyrus,0.8694051821707467,Q9NXK6
265860,parahippocampal gyrus,PKP2,2.926,1.0422898812680887,3.1362,"inferior frontal gyrus, opercular part",0.959427710358068,A0A087WXY2
266001,"globus pallidus, internal segment",TNKS2,2.1763,1.3245096462448898,3.454,CA1 field,0.8376281602416219,Q9H2K2
266103,"cingulate gyrus, retrosplenial part",CST8,8.3744,1.0087254148498281,8.0823,postcentral gyrus,0.9362071380716168,O60676
266364,long insular gyri,CLRN3,2.9999,1.0144706994196355,3.0556,"inferior frontal gyrus, opercular part",0.9903183451578966,Q8NCR9
266640,"globus pallidus, internal segment",TSTA3,8.7807,1.1616744484767112,8.1369,"inferior frontal gyrus, opercular part",0.9571330519682751,Q13630
266886,parahippocampal gyrus,PHLDA2,8.4077,1.0212609866435158,8.0777,"inferior frontal gyrus, opercular part",0.9344441489887482,Q53GA4
267027,"globus pallidus, internal segment",DMD,1.9067,1.425998840106095,3.0536,"inferior frontal gyrus, opercular part",0.9910848621504483,A0A075B6G3
267113,"cingulate gyrus, retrosplenial part",RGS5,2.8066,1.0872372467986078,3.0737,"paracentral lobule, anterior part",0.9833813663753048,O15539
267317,subcallosal cingulate gyrus,STK4,8.4339,1.0311238088956058,8.2087,"inferior frontal gyrus, opercular part",0.9846510120008768,A0A087WVN8
267416,"cingulate gyrus, retrosplenial part",OSMR,2.8518,1.0702219961957649,3.4733,"inferior frontal gyrus, opercular part",0.8302312712634992,Q99650
267540,parahippocampal gyrus,ALG3,8.3571,1.0022129406146696,8.2441,"inferior frontal gyrus, opercular part",0.9982183627690394,Q92685
267644,"cingulate gyrus, retrosplenial part",IER3,2.9973,1.015449452772896,3.1404,postcentral gyrus,0.9578180246737097,P46695
267929,putamen,CANX,9.3246,1.3664221211069396,8.059,"inferior frontal gyrus, opercular part",0.9272772151083906,P27824
268319,parahippocampal gyrus,HS3ST3A1,2.9423,1.036153850630338,3.7157,substantia nigra,0.7373294117662477,Q9Y663
268659,parahippocampal gyrus,BRE,3.0364,1.0007305081142421,5.0918,substantia nigra,0.20992739504113309,A0A075B7D2
268740,"cingulate gyrus, retrosplenial part",GAREML,3.0228,1.0058501410389913,3.4088,"inferior frontal gyrus, opercular part",0.8549514442732877,Q75VX8
269088,parahippocampal gyrus,IFNW1,2.8722,1.062542546808641,3.3602,"inferior frontal gyrus, opercular part",0.8735778071922911,P05000
269256,putamen,LMAN1L,9.5591,1.4546981446991232,7.9912,"inferior frontal gyrus, opercular part",0.9012922890608923,Q9HAT1
269616,parahippocampal gyrus,GAA,2.8159,1.0837363213427131,3.1839,lateral tuberal nucleus,0.9411462800857129,P10253
269900,putamen,CBFB,2.9317,1.040144152762863,3.2887,"inferior frontal gyrus, opercular part",0.90098078967601,Q13951
269998,"cingulate gyrus, retrosplenial part",RABGAP1L,8.3601,1.0033422714068931,8.2262,postcentral gyrus,0.9913580356857031,B7ZAP0
270193,putamen,KNSTRN,9.0926,1.279087206508276,7.9644,lateral tuberal nucleus,0.8910209613607013,Q9Y448
270381,"globus pallidus, internal segment",SSPO,8.4572,1.0398949447152133,8.2309,substantia nigra,0.9931593506181993,A2VEC9
270840,parahippocampal gyrus,HIST1H2BC,8.4108,1.0224279617954806,8.0936,substantia nigra,0.9405379590795333,P62807
271160,parahippocampal gyrus,ARSB,3.0337,1.001746905827244,3.633,substantia nigra,0.7690248894082555,P15848
271388,short insular gyri,PRELP,8.3759,1.0092900802459401,5.3944,substantia nigra,0.09395337406807905,P51888
271564,putamen,NUDT18,2.2526,1.295786999762657,3.3558,"inferior frontal gyrus, opercular part",0.8752641445759045,A0A087WW30
271702,"globus pallidus, internal segment",C22orf46,2.7814,1.0967236254532902,3.5949,"inferior frontal gyrus, opercular part",0.7836270381163631,C9J442
271863,parahippocampal gyrus,TRB,2.4308,1.2287047507045459,3.3009,"inferior frontal gyrus, opercular part",0.8963050360214454,False
272094,"globus pallidus, internal segment",MRPL23,8.4943,1.0538610021790515,7.396,lateral tuberal nucleus,0.6731768320775421,Q16540
272290,subcallosal cingulate gyrus,SNRNP40,8.3836,1.012188695945982,8.1974,postcentral gyrus,0.9803201909929602,Q96DI7
272542,short insular gyri,TEX10,8.4126,1.0231055602708148,7.4227,CA1 field,0.6834098339281056,A0A0A0MSR3
272622,"cingulate gyrus, retrosplenial part",LRP2,8.4761,1.0470097287062252,8.1811,postcentral gyrus,0.9740730775036651,P98164
272937,putamen,SCG2,2.8699,1.0634083670826795,3.5223,lateral tuberal nucleus,0.8114516049459854,P13521
273117,"cingulate gyrus, parietal part",TCEAL1,8.4529,1.0382762372463585,4.3067,substantia nigra,0.5108236404672558,A0A087X1L5
273243,"globus pallidus, internal segment",ATRX,8.6222,1.1020081382875382,8.2196,"inferior frontal gyrus, opercular part",0.9888285296102827,A0A087WWG0
273463,putamen,TDG,2.7276,1.1169762909938423,3.618,"inferior frontal gyrus, opercular part",0.7747737668523924,Q13569
273695,"globus pallidus, internal segment",PAXIP1,8.9187,1.2136236649190195,7.5661,lateral tuberal nucleus,0.7383691022940538,Q6ZW49
273895,subcallosal cingulate gyrus,GPR33,8.3683,1.0064291089056392,8.1053,postcentral gyrus,0.9450220834859598,Q49SQ1
274153,"globus pallidus, internal segment",VPS33B,8.6683,1.1193621881280487,8.2216,"inferior frontal gyrus, opercular part",0.9895950466028345,Q9H267
274297,"globus pallidus, internal segment",RHOU,8.7698,1.1575712132649638,7.6932,lateral tuberal nucleus,0.7870812571707069,Q7L0Q8
274507,putamen,BGLAP,1.9688,1.4026216927070563,3.3765,"inferior frontal gyrus, opercular part",0.8673306937029956,P02818
274596,"cingulate gyrus, retrosplenial part",CEACAM1,8.398,1.0176094837486578,6.8041,substantia nigra,0.44632612813190203,P13688
274768,putamen,KEAP1,9.0654,1.268847940658778,8.1002,"inferior frontal gyrus, opercular part",0.9430674651549531,Q14145
275098,putamen,SRRM1,9.0288,1.2550701049936441,7.9728,"inferior frontal gyrus, opercular part",0.8942403327294179,Q8IYB3
275311,"globus pallidus, internal segment",EFS,8.7686,1.1571194809480738,7.4836,lateral tuberal nucleus,0.7067502763513014,O43281
275393,"cingulate gyrus, retrosplenial part",CUX1,8.3995,1.0181741491447698,8.2334,"inferior frontal gyrus, opercular part",0.9941174968588885,P39880
275621,short insular gyri,SIX2,2.9333,1.0395418430070102,3.0477,"inferior frontal gyrus, opercular part",0.9933460872784755,Q9NPC8
275846,putamen,GRM7,8.8096,1.1725536684418034,8.0574,"inferior frontal gyrus, opercular part",0.9266640015143494,A0A0A0MSC3
276091,long insular gyri,MMP19,2.8828,1.0585522446761158,3.3253,"inferior frontal gyrus, opercular part",0.8869535287123161,Q99542
276259,putamen,CENPU,8.3903,1.0147108680486159,8.2225,"inferior frontal gyrus, opercular part",0.9899399792494826,Q71F23
276559,short insular gyri,KRT33B,2.9867,1.0194397549054215,3.1826,postcentral gyrus,0.9416445161308714,A0A087X2I6
276883,long insular gyri,DAK,3.0027,1.0134166573468928,3.0413,postcentral gyrus,0.9957989416546404,A0A087WUL0
277051,"globus pallidus, internal segment",GSPT1,8.9296,1.2177269001307673,7.9573,lateral tuberal nucleus,0.8882998260371431,P15170
277379,short insular gyri,RPL13A,8.3908,1.0148990898473202,6.6348,substantia nigra,0.3814404647124109,A0A096LPE0
277483,"cingulate gyrus, retrosplenial part",NDUFB2,2.8996,1.052227992239661,3.4404,"inferior frontal gyrus, opercular part",0.8428404757909728,O95178
277678,putamen,ARHGAP1,2.7389,1.1127224783431315,3.5586,substantia nigra,0.7975393215311742,Q07960
277912,short insular gyri,FOXJ1,2.9337,1.039391265568047,3.082,precentral gyrus,0.9802003208562159,Q92949
278056,"globus pallidus, internal segment",METTL21B,8.8562,1.1900959400810174,8.1826,"inferior frontal gyrus, opercular part",0.9746479652480788,Q96AZ1
278348,parahippocampal gyrus,RAB4A,8.3951,1.0165177973161743,8.1469,"inferior frontal gyrus, opercular part",0.960965636931033,A0A087WYT5
278429,"cingulate gyrus, parietal part",DEPDC1B,3.0342,1.00155868402854,3.1952,precentral gyrus,0.9368154590777965,Q8WUY9
278543,"globus pallidus, internal segment",FAIM2,8.6417,1.109348788436995,8.1606,lateral tuberal nucleus,0.9662162783300113,A0A0A0MTP9
278645,"cingulate gyrus, parietal part",LRP5,3.0306,1.0029138809792086,3.4535,precentral gyrus,0.8378197894897599,O75197
278736,"cingulate gyrus, parietal part",ANXA7,2.7873,1.0945026082285827,3.2012,"inferior frontal gyrus, opercular part",0.9345159081001416,P20073
278874,parahippocampal gyrus,SALL1,8.364,1.0048104014367851,7.2358,substantia nigra,0.6117788209741607,Q9NSC2
279070,short insular gyri,SAFB,3.0198,1.0069794718312155,3.0967,precentral gyrus,0.9745664209609618,Q15424
279161,"cingulate gyrus, parietal part",CRYGS,2.818,1.0829457897881563,3.161,"inferior frontal gyrus, opercular part",0.9499228996504284,P22914
279417,putamen,YWHAQ,2.7946,1.0917545699675042,3.2017,"inferior frontal gyrus, opercular part",0.9343242788520036,P27348
279577,parahippocampal gyrus,DGKQ,2.8732,1.0621661032112328,3.4056,"inferior frontal gyrus, opercular part",0.8561778714613701,P52824
279656,"cingulate gyrus, parietal part",MED16,2.8144,1.0843009867388251,3.5605,"inferior frontal gyrus, opercular part",0.7968111303882502,A0A087WU12
279936,parahippocampal gyrus,HSD11B1,3.0376,1.0002787757973526,3.5151,substantia nigra,0.8142110661191713,A0A087WU76
280112,putamen,FOXN1,8.5457,1.073210203085824,8.2106,"inferior frontal gyrus, opercular part",0.9853792031438005,O15353
280322,parahippocampal gyrus,TFDP1,8.3538,1.0009706767432227,8.0676,lateral tuberal nucleus,0.9305732381763628,Q14186
280402,parahippocampal gyrus,SEMA3C,8.4764,1.0471226617854474,8.2343,perifornical nucleus,0.9944624295055365,Q99985
280546,putamen,SHROOM2,1.9563,1.4073272376746568,3.9415,CA1 field,0.6507896433071744,Q13796
280638,"cingulate gyrus, parietal part",RAB3GAP2,8.4335,1.030973231456643,5.0445,substantia nigra,0.2280555219149779,Q9H2M9
280814,parahippocampal gyrus,ZNF84,3.0276,1.0040432117714329,3.376,substantia nigra,0.8675223229511336,P51523
280976,parahippocampal gyrus,PLCL1,2.9249,1.0427039692252376,3.2184,"inferior frontal gyrus, opercular part",0.9279238619641981,A0A0A0MT40
281052,"cingulate gyrus, parietal part",PIK3R5,8.3961,1.0168942409135828,8.2449,"inferior frontal gyrus, opercular part",0.9985249695660601,Q8WYR1
281127,"cingulate gyrus, parietal part",RAC1,8.5458,1.0732478474455647,8.1072,substantia nigra,0.9457502746288842,P63000
281217,"cingulate gyrus, parietal part",KCNE1,8.4309,1.0299944781033818,6.7474,substantia nigra,0.4245953713930647,P15382
281461,short insular gyri,RPS24,8.4886,1.0517152736738253,6.0158,substantia nigra,0.14420345551769664,A0A087WUS0
281555,"cingulate gyrus, parietal part",HAS3,2.7762,1.098681132159812,3.3669,"inferior frontal gyrus, opercular part",0.8710099752672433,O00219
281745,long insular gyri,MAP2K5,3.0206,1.0066783169532891,3.296,"inferior frontal gyrus, opercular part",0.8981830026531968,A0A087WWX7
281982,short insular gyri,CHN2,2.9218,1.0438709443772025,3.0932,postcentral gyrus,0.975907825697927,A0A0A0MTI3
282147,parahippocampal gyrus,VNN1,8.4649,1.0427935604152552,8.014,substantia nigra,0.91003058277598,O95497
282180,"cingulate gyrus, parietal part",SSR1,8.3886,1.0140709139330224,8.1032,substantia nigra,0.9442172406437805,P43307
282456,parahippocampal gyrus,PTDSS2,2.9912,1.0177457587170853,3.9458,substantia nigra,0.6491416317731884,Q9BVG9
282557,"cingulate gyrus, parietal part",IRF1,2.9573,1.0305071966692174,3.554,"inferior frontal gyrus, opercular part",0.799302310614043,P10914
282707,long insular gyri,CD9,2.9929,1.0171058046014916,3.289,"inferior frontal gyrus, opercular part",0.9008658121271272,A0A087WU13
282794,"cingulate gyrus, parietal part",CHD1,8.4765,1.0471603061451882,7.0067,substantia nigra,0.5239742994773773,A0A087WVF4
282944,putamen,ATP2A2,8.4906,1.0524681608686417,7.1821,substantia nigra,0.5911978397241507,P16615
282985,"cingulate gyrus, parietal part",KLRC4,8.5025,1.056947839677797,8.236,"inferior frontal gyrus, opercular part",0.995113968949206,O43908
283183,short insular gyri,IL9R,2.869,1.0637471663203466,4.3113,substantia nigra,0.5090606513843872,Q01113
283279,"cingulate gyrus, parietal part",CD53,2.9583,1.0301307530718096,3.4266,"inferior frontal gyrus, opercular part",0.8481294430395786,P19397
283374,"cingulate gyrus, parietal part",RGN,8.3736,1.0084242599719018,8.0169,"inferior frontal gyrus, opercular part",0.91114203241518,Q15493
283481,"cingulate gyrus, parietal part",MUC7,3.0148,1.0088616898182556,3.2623,"inferior frontal gyrus, opercular part",0.9110988139776908,Q8TAX7
283736,short insular gyri,SIGLEC6,2.9029,1.0509857283682145,3.0445,"inferior frontal gyrus, opercular part",0.9945725144665578,O43699
